"","Year","State","Name","Alcoholic Beverage Tax (T10)","Alcoholic Beverage Lic (T20)"
"2624",1966,"24","MN STATE GOVT","23315","253"
"2625",1966,"25","MS STATE GOVT","7275","69"
"2626",1966,"26","MO STATE GOVT","10246","822"
"2627",1966,"27","MT STATE GOVT","4357","1218"
"2628",1966,"28","NE STATE GOVT","5368","130"
"2629",1966,"29","NV STATE GOVT","3374","20"
"2630",1966,"30","NH STATE GOVT","1690","267"
"2631",1966,"31","NJ STATE GOVT","31719","978"
"2632",1966,"32","NM STATE GOVT","3207","170"
"2633",1966,"33","NY STATE GOVT","66227","64278"
"2634",1966,"34","NC STATE GOVT","28704","105"
"2635",1966,"35","ND STATE GOVT","3819","179"
"2636",1966,"36","OH STATE GOVT","40881","7117"
"2637",1966,"37","OK STATE GOVT","13858","775"
"2638",1966,"38","OR STATE GOVT","1849","635"
"2639",1966,"39","PA STATE GOVT","65931","8117"
"2640",1966,"40","RI STATE GOVT","3629","86"
"2641",1966,"41","SC STATE GOVT","28119","874"
"2642",1966,"42","SD STATE GOVT","3618","641"
"2643",1966,"43","TN STATE GOVT","13670","291"
"2644",1966,"44","TX STATE GOVT","45075","2275"
"2645",1966,"45","UT STATE GOVT","1868","10"
"2646",1966,"46","VT STATE GOVT","6161","227"
"2647",1966,"47","VA STATE GOVT","28110","385"
"2648",1966,"48","WA STATE GOVT","27596","1507"
"2649",1966,"49","WV STATE GOVT","3730","472"
"2650",1966,"50","WI STATE GOVT","20611","73"
"2651",1966,"51","WY STATE GOVT","767","16"
"2652",1965,"00","US STATE GOVTS","916953","133245"
"2653",1965,"01","AL STATE GOVT","22395","287"
"2654",1965,"02","AK STATE GOVT","3139","623"
"2655",1965,"03","AZ STATE GOVT","5381","771"
"2656",1965,"04","AR STATE GOVT","7219","376"
"2657",1965,"05","CA STATE GOVT","66356","14598"
"2658",1965,"06","CO STATE GOVT","7942","977"
"2659",1965,"07","CT STATE GOVT","15931","4094"
"2660",1965,"08","DE STATE GOVT","2192","293"
"2661",1965,"10","FL STATE GOVT","67719","2067"
"2662",1965,"11","GA STATE GOVT","32078","370"
"2663",1965,"12","HI STATE GOVT","4183","0"
"2664",1965,"13","ID STATE GOVT","2969","479"
"2665",1965,"14","IL STATE GOVT","47952","1144"
"2666",1965,"15","IN STATE GOVT","16062","4229"
"2667",1965,"16","IA STATE GOVT","7359","36"
"2668",1965,"17","KS STATE GOVT","7083","228"
"2669",1965,"18","KY STATE GOVT","16138","817"
"2670",1965,"19","LA STATE GOVT","24024","1311"
"2671",1965,"20","ME STATE GOVT","3532","552"
"2672",1965,"21","MD STATE GOVT","11548","150"
"2673",1965,"22","MA STATE GOVT","30783","363"
"2674",1965,"23","MI STATE GOVT","54932","5399"
"2675",1965,"24","MN STATE GOVT","21966","244"
"2676",1965,"25","MS STATE GOVT","6243","73"
"2677",1965,"26","MO STATE GOVT","10768","1472"
"2678",1965,"27","MT STATE GOVT","4115","1197"
"2679",1965,"28","NE STATE GOVT","4859","154"
"2680",1965,"29","NV STATE GOVT","3348","4"
"2681",1965,"30","NH STATE GOVT","1332","267"
"2682",1965,"31","NJ STATE GOVT","29987","920"
"2683",1965,"32","NM STATE GOVT","3156","163"
"2684",1965,"33","NY STATE GOVT","63170","63014"
"2685",1965,"34","NC STATE GOVT","25213","101"
"2686",1965,"35","ND STATE GOVT","3651","182"
"2687",1965,"36","OH STATE GOVT","40222","9763"
"2688",1965,"37","OK STATE GOVT","13970","767"
"2689",1965,"38","OR STATE GOVT","1753","617"
"2690",1965,"39","PA STATE GOVT","62310","8139"
"2691",1965,"40","RI STATE GOVT","3433","86"
"2692",1965,"41","SC STATE GOVT","24138","864"
"2693",1965,"42","SD STATE GOVT","3546","702"
"2694",1965,"43","TN STATE GOVT","12244","297"
"2695",1965,"44","TX STATE GOVT","43464","2179"
"2696",1965,"45","UT STATE GOVT","1071","11"
"2697",1965,"46","VT STATE GOVT","5448","219"
"2698",1965,"47","VA STATE GOVT","26572","385"
"2699",1965,"48","WA STATE GOVT","21109","1657"
"2700",1965,"49","WV STATE GOVT","3470","520"
"2701",1965,"50","WI STATE GOVT","18833","73"
"2702",1965,"51","WY STATE GOVT","645","11"
"2703",1964,"00","US STATE GOVTS","863953","125349"
"2704",1964,"01","AL STATE GOVT","21407","198"
"2705",1964,"02","AK STATE GOVT","2796","612"
"2706",1964,"03","AZ STATE GOVT","5191","766"
"2707",1964,"04","AR STATE GOVT","6992","382"
"2708",1964,"05","CA STATE GOVT","61422","13629"
"2709",1964,"06","CO STATE GOVT","7587","955"
"2710",1964,"07","CT STATE GOVT","15324","4093"
"2711",1964,"08","DE STATE GOVT","2064","281"
"2712",1964,"10","FL STATE GOVT","63255","1945"
"2713",1964,"11","GA STATE GOVT","30015","345"
"2714",1964,"12","HI STATE GOVT","3816","0"
"2715",1964,"13","ID STATE GOVT","2779","461"
"2716",1964,"14","IL STATE GOVT","41691","1153"
"2717",1964,"15","IN STATE GOVT","15078","4280"
"2718",1964,"16","IA STATE GOVT","6449","819"
"2719",1964,"17","KS STATE GOVT","6543","222"
"2720",1964,"18","KY STATE GOVT","15719","839"
"2721",1964,"19","LA STATE GOVT","22823","1268"
"2722",1964,"20","ME STATE GOVT","3483","529"
"2723",1964,"21","MD STATE GOVT","10731","175"
"2724",1964,"22","MA STATE GOVT","29755","407"
"2725",1964,"23","MI STATE GOVT","51665","5192"
"2726",1964,"24","MN STATE GOVT","20660","196"
"2727",1964,"25","MS STATE GOVT","5604","65"
"2728",1964,"26","MO STATE GOVT","9461","1315"
"2729",1964,"27","MT STATE GOVT","4161","965"
"2730",1964,"28","NE STATE GOVT","4553","157"
"2731",1964,"29","NV STATE GOVT","2869","17"
"2732",1964,"30","NH STATE GOVT","1287","261"
"2733",1964,"31","NJ STATE GOVT","28019","905"
"2734",1964,"32","NM STATE GOVT","2997","127"
"2735",1964,"33","NY STATE GOVT","61329","56254"
"2736",1964,"34","NC STATE GOVT","24162","100"
"2737",1964,"35","ND STATE GOVT","3524","181"
"2738",1964,"36","OH STATE GOVT","38245","10119"
"2739",1964,"37","OK STATE GOVT","13125","790"
"2740",1964,"38","OR STATE GOVT","1631","612"
"2741",1964,"39","PA STATE GOVT","60967","8178"
"2742",1964,"40","RI STATE GOVT","3584","89"
"2743",1964,"41","SC STATE GOVT","22525","911"
"2744",1964,"42","SD STATE GOVT","3235","697"
"2745",1964,"43","TN STATE GOVT","11260","300"
"2746",1964,"44","TX STATE GOVT","41054","2117"
"2747",1964,"45","UT STATE GOVT","1056","11"
"2748",1964,"46","VT STATE GOVT","5014","197"
"2749",1964,"47","VA STATE GOVT","24943","376"
"2750",1964,"48","WA STATE GOVT","19572","1335"
"2751",1964,"49","WV STATE GOVT","3575","437"
"2752",1964,"50","WI STATE GOVT","18322","75"
"2753",1964,"51","WY STATE GOVT","634","11"
"2754",1963,"00","US STATE GOVTS","793442","89858"
"2755",1963,"01","AL STATE GOVT","20859","120"
"2756",1963,"02","AK STATE GOVT","2751","384"
"2757",1963,"03","AZ STATE GOVT","4981","533"
"2758",1963,"04","AR STATE GOVT","6633","380"
"2759",1963,"05","CA STATE GOVT","58808","14181"
"2760",1963,"06","CO STATE GOVT","7275","705"
"2761",1963,"07","CT STATE GOVT","14789","4090"
"2762",1963,"08","DE STATE GOVT","1945","288"
"2763",1963,"10","FL STATE GOVT","51691","1890"
"2764",1963,"11","GA STATE GOVT","22875","344"
"2765",1963,"12","HI STATE GOVT","3644","0"
"2766",1963,"13","ID STATE GOVT","2406","538"
"2767",1963,"14","IL STATE GOVT","42376","1094"
"2768",1963,"15","IN STATE GOVT","15209","4148"
"2769",1963,"16","IA STATE GOVT","3301","62"
"2770",1963,"17","KS STATE GOVT","5611","214"
"2771",1963,"18","KY STATE GOVT","15009","825"
"2772",1963,"19","LA STATE GOVT","21824","1273"
"2773",1963,"20","ME STATE GOVT","3338","526"
"2774",1963,"21","MD STATE GOVT","10153","175"
"2775",1963,"22","MA STATE GOVT","28625","406"
"2776",1963,"23","MI STATE GOVT","48564","5220"
"2777",1963,"24","MN STATE GOVT","20128","189"
"2778",1963,"25","MS STATE GOVT","5649","63"
"2779",1963,"26","MO STATE GOVT","8401","1191"
"2780",1963,"27","MT STATE GOVT","4135","995"
"2781",1963,"28","NE STATE GOVT","3561","152"
"2782",1963,"29","NV STATE GOVT","2690","17"
"2783",1963,"30","NH STATE GOVT","1154","245"
"2784",1963,"31","NJ STATE GOVT","24398","873"
"2785",1963,"32","NM STATE GOVT","2352","121"
"2786",1963,"33","NY STATE GOVT","61594","23678"
"2787",1963,"34","NC STATE GOVT","22136","91"
"2788",1963,"35","ND STATE GOVT","3339","179"
"2789",1963,"36","OH STATE GOVT","37536","9055"
"2790",1963,"37","OK STATE GOVT","12544","746"
"2791",1963,"38","OR STATE GOVT","1580","609"
"2792",1963,"39","PA STATE GOVT","48079","8202"
"2793",1963,"40","RI STATE GOVT","3469","93"
"2794",1963,"41","SC STATE GOVT","19283","728"
"2795",1963,"42","SD STATE GOVT","3040","425"
"2796",1963,"43","TN STATE GOVT","9975","294"
"2797",1963,"44","TX STATE GOVT","39170","2017"
"2798",1963,"45","UT STATE GOVT","1035","10"
"2799",1963,"46","VT STATE GOVT","4634","198"
"2800",1963,"47","VA STATE GOVT","22651","374"
"2801",1963,"48","WA STATE GOVT","19081","1424"
"2802",1963,"49","WV STATE GOVT","3214","417"
"2803",1963,"50","WI STATE GOVT","15336","66"
"2804",1963,"51","WY STATE GOVT","611","10"
"2805",1962,"00","US STATE GOVTS","739524","90981"
"2806",1962,"01","AL STATE GOVT","17918","126"
"2807",1962,"02","AK STATE GOVT","2498","291"
"2808",1962,"03","AZ STATE GOVT","4174","375"
"2809",1962,"04","AR STATE GOVT","6337","375"
"2810",1962,"05","CA STATE GOVT","55890","13250"
"2811",1962,"06","CO STATE GOVT","7091","928"
"2812",1962,"07","CT STATE GOVT","14830","4131"
"2813",1962,"08","DE STATE GOVT","2048","288"
"2814",1962,"10","FL STATE GOVT","49802","1857"
"2815",1962,"11","GA STATE GOVT","22723","337"
"2816",1962,"12","HI STATE GOVT","3510","0"
"2817",1962,"13","ID STATE GOVT","1784","531"
"2818",1962,"14","IL STATE GOVT","41419","1220"
"2819",1962,"15","IN STATE GOVT","14071","5000"
"2820",1962,"16","IA STATE GOVT","3266","61"
"2821",1962,"17","KS STATE GOVT","5968","216"
"2822",1962,"18","KY STATE GOVT","17038","795"
"2823",1962,"19","LA STATE GOVT","20869","1193"
"2824",1962,"20","ME STATE GOVT","3269","523"
"2825",1962,"21","MD STATE GOVT","9837","170"
"2826",1962,"22","MA STATE GOVT","27846","425"
"2827",1962,"23","MI STATE GOVT","13966","5345"
"2828",1962,"24","MN STATE GOVT","19568","205"
"2829",1962,"25","MS STATE GOVT","5085","64"
"2830",1962,"26","MO STATE GOVT","8587","1993"
"2831",1962,"27","MT STATE GOVT","3997","947"
"2832",1962,"28","NE STATE GOVT","3177","151"
"2833",1962,"29","NV STATE GOVT","2209","17"
"2834",1962,"30","NH STATE GOVT","1139","242"
"2835",1962,"31","NJ STATE GOVT","23025","905"
"2836",1962,"32","NM STATE GOVT","2229","142"
"2837",1962,"33","NY STATE GOVT","60765","23849"
"2838",1962,"34","NC STATE GOVT","21217","88"
"2839",1962,"35","ND STATE GOVT","3021","181"
"2840",1962,"36","OH STATE GOVT","37440","9186"
"2841",1962,"37","OK STATE GOVT","12090","752"
"2842",1962,"38","OR STATE GOVT","1513","604"
"2843",1962,"39","PA STATE GOVT","50216","8151"
"2844",1962,"40","RI STATE GOVT","3422","93"
"2845",1962,"41","SC STATE GOVT","17969","821"
"2846",1962,"42","SD STATE GOVT","2859","439"
"2847",1962,"43","TN STATE GOVT","9167","326"
"2848",1962,"44","TX STATE GOVT","38086","1934"
"2849",1962,"45","UT STATE GOVT","1004","7"
"2850",1962,"46","VT STATE GOVT","4379","189"
"2851",1962,"47","VA STATE GOVT","22301","370"
"2852",1962,"48","WA STATE GOVT","19458","1406"
"2853",1962,"49","WV STATE GOVT","3202","408"
"2854",1962,"50","WI STATE GOVT","15625","63"
"2855",1962,"51","WY STATE GOVT","620","11"
"2856",1961,"00","US STATE GOVTS","688467","86360"
"2857",1961,"01","AL STATE GOVT","7421","115"
"2858",1961,"02","AK STATE GOVT","2361","238"
"2859",1961,"03","AZ STATE GOVT","3791","353"
"2860",1961,"04","AR STATE GOVT","5840","387"
"2861",1961,"05","CA STATE GOVT","51002","13123"
"2862",1961,"06","CO STATE GOVT","6232","865"
"2863",1961,"07","CT STATE GOVT","7407","3307"
"2864",1961,"08","DE STATE GOVT","1720","294"
"2865",1961,"10","FL STATE GOVT","47147","1614"
"2866",1961,"11","GA STATE GOVT","20697","333"
"2867",1961,"12","HI STATE GOVT","3519","0"
"2868",1961,"13","ID STATE GOVT","1798","474"
"2869",1961,"14","IL STATE GOVT","40612","1192"
"2870",1961,"15","IN STATE GOVT","14102","4213"
"2871",1961,"16","IA STATE GOVT","3246","63"
"2872",1961,"17","KS STATE GOVT","5486","212"
"2873",1961,"18","KY STATE GOVT","16459","869"
"2874",1961,"19","LA STATE GOVT","20206","1190"
"2875",1961,"20","ME STATE GOVT","2234","501"
"2876",1961,"21","MD STATE GOVT","9154","169"
"2877",1961,"22","MA STATE GOVT","26940","446"
"2878",1961,"23","MI STATE GOVT","26815","5228"
"2879",1961,"24","MN STATE GOVT","19028","138"
"2880",1961,"25","MS STATE GOVT","4664","65"
"2881",1961,"26","MO STATE GOVT","5561","480"
"2882",1961,"27","MT STATE GOVT","3896","966"
"2883",1961,"28","NE STATE GOVT","3232","153"
"2884",1961,"29","NV STATE GOVT","1313","17"
"2885",1961,"30","NH STATE GOVT","1096","238"
"2886",1961,"31","NJ STATE GOVT","22025","904"
"2887",1961,"32","NM STATE GOVT","2128","140"
"2888",1961,"33","NY STATE GOVT","58384","23853"
"2889",1961,"34","NC STATE GOVT","17948","89"
"2890",1961,"35","ND STATE GOVT","3082","175"
"2891",1961,"36","OH STATE GOVT","36069","9230"
"2892",1961,"37","OK STATE GOVT","11500","722"
"2893",1961,"38","OR STATE GOVT","1449","607"
"2894",1961,"39","PA STATE GOVT","48969","7865"
"2895",1961,"40","RI STATE GOVT","3290","96"
"2896",1961,"41","SC STATE GOVT","16912","979"
"2897",1961,"42","SD STATE GOVT","2672","413"
"2898",1961,"43","TN STATE GOVT","8586","261"
"2899",1961,"44","TX STATE GOVT","35758","1338"
"2900",1961,"45","UT STATE GOVT","953","8"
"2901",1961,"46","VT STATE GOVT","4159","182"
"2902",1961,"47","VA STATE GOVT","19617","378"
"2903",1961,"48","WA STATE GOVT","13124","1385"
"2904",1961,"49","WV STATE GOVT","3096","422"
"2905",1961,"50","WI STATE GOVT","15155","59"
"2906",1961,"51","WY STATE GOVT","612","11"
"2907",1960,"00","US STATE GOVTS","650467","83734"
"2908",1960,"01","AL STATE GOVT","7292","118"
"2909",1960,"02","AK STATE GOVT","2188","357"
"2910",1960,"03","AZ STATE GOVT","3587","329"
"2911",1960,"04","AR STATE GOVT","5954","381"
"2912",1960,"05","CA STATE GOVT","50401","11031"
"2913",1960,"06","CO STATE GOVT","5828","882"
"2914",1960,"07","CT STATE GOVT","7207","3108"
"2915",1960,"08","DE STATE GOVT","1645","292"
"2916",1960,"10","FL STATE GOVT","45614","1516"
"2917",1960,"11","GA STATE GOVT","20333","323"
"2918",1960,"12","HI STATE GOVT","3232","0"
"2919",1960,"13","ID STATE GOVT","1932","464"
"2920",1960,"14","IL STATE GOVT","31623","1208"
"2921",1960,"15","IN STATE GOVT","14075","4042"
"2922",1960,"16","IA STATE GOVT","3235","65"
"2923",1960,"17","KS STATE GOVT","5286","216"
"2924",1960,"18","KY STATE GOVT","17686","809"
"2925",1960,"19","LA STATE GOVT","19886","1213"
"2926",1960,"20","ME STATE GOVT","2215","476"
"2927",1960,"21","MD STATE GOVT","8838","167"
"2928",1960,"22","MA STATE GOVT","25856","456"
"2929",1960,"23","MI STATE GOVT","21940","5150"
"2930",1960,"24","MN STATE GOVT","15321","124"
"2931",1960,"25","MS STATE GOVT","4370","63"
"2932",1960,"26","MO STATE GOVT","5935","1502"
"2933",1960,"27","MT STATE GOVT","3819","958"
"2934",1960,"28","NE STATE GOVT","2680","153"
"2935",1960,"29","NV STATE GOVT","1152","8"
"2936",1960,"30","NH STATE GOVT","1089","236"
"2937",1960,"31","NJ STATE GOVT","21411","889"
"2938",1960,"32","NM STATE GOVT","2098","149"
"2939",1960,"33","NY STATE GOVT","57190","23943"
"2940",1960,"34","NC STATE GOVT","16324","83"
"2941",1960,"35","ND STATE GOVT","3010","175"
"2942",1960,"36","OH STATE GOVT","37283","8736"
"2943",1960,"37","OK STATE GOVT","14439","258"
"2944",1960,"38","OR STATE GOVT","1404","603"
"2945",1960,"39","PA STATE GOVT","46120","7891"
"2946",1960,"40","RI STATE GOVT","3120","62"
"2947",1960,"41","SC STATE GOVT","16109","837"
"2948",1960,"42","SD STATE GOVT","2572","434"
"2949",1960,"43","TN STATE GOVT","8206","248"
"2950",1960,"44","TX STATE GOVT","35035","1308"
"2951",1960,"45","UT STATE GOVT","922","8"
"2952",1960,"46","VT STATE GOVT","4078","180"
"2953",1960,"47","VA STATE GOVT","8900","367"
"2954",1960,"48","WA STATE GOVT","13083","1370"
"2955",1960,"49","WV STATE GOVT","3305","470"
"2956",1960,"50","WI STATE GOVT","15028","66"
"2957",1960,"51","WY STATE GOVT","611","10"
"2958",1959,"00","US STATE GOVTS","598852","84832"
"2959",1959,"01","AL STATE GOVT","8123","129"
"2960",1959,"02","AK STATE GOVT","2081","332"
"2961",1959,"03","AZ STATE GOVT","3376","290"
"2962",1959,"04","AR STATE GOVT","5627","389"
"2963",1959,"05","CA STATE GOVT","41800","12231"
"2964",1959,"06","CO STATE GOVT","5305","846"
"2965",1959,"07","CT STATE GOVT","6868","3156"
"2966",1959,"08","DE STATE GOVT","1554","290"
"2967",1959,"10","FL STATE GOVT","43288","1483"
"2968",1959,"11","GA STATE GOVT","19390","391"
"2969",1959,"12","HI STATE GOVT (exhibit)","3003","0"
"2970",1959,"13","ID STATE GOVT","1665","432"
"2971",1959,"14","IL STATE GOVT","26558","1190"
"2972",1959,"15","IN STATE GOVT","13529","4079"
"2973",1959,"16","IA STATE GOVT","3095","67"
"2974",1959,"17","KS STATE GOVT","5284","212"
"2975",1959,"18","KY STATE GOVT","17390","810"
"2976",1959,"19","LA STATE GOVT","19155","1141"
"2977",1959,"20","ME STATE GOVT","2033","477"
"2978",1959,"21","MD STATE GOVT","8863","143"
"2979",1959,"22","MA STATE GOVT","24886","379"
"2980",1959,"23","MI STATE GOVT","13647","5051"
"2981",1959,"24","MN STATE GOVT","15276","121"
"2982",1959,"25","MS STATE GOVT","4116","66"
"2983",1959,"26","MO STATE GOVT","6154","1643"
"2984",1959,"27","MT STATE GOVT","3053","953"
"2985",1959,"28","NE STATE GOVT","2774","149"
"2986",1959,"29","NV STATE GOVT","1035","18"
"2987",1959,"30","NH STATE GOVT","1025","240"
"2988",1959,"31","NJ STATE GOVT","20002","822"
"2989",1959,"32","NM STATE GOVT","1851","73"
"2990",1959,"33","NY STATE GOVT","55383","23965"
"2991",1959,"34","NC STATE GOVT","15166","79"
"2992",1959,"35","ND STATE GOVT","2944","178"
"2993",1959,"36","OH STATE GOVT","40017","8985"
"2994",1959,"37","OK STATE GOVT","6486","282"
"2995",1959,"38","OR STATE GOVT","1341","609"
"2996",1959,"39","PA STATE GOVT","48049","8006"
"2997",1959,"40","RI STATE GOVT","3117","62"
"2998",1959,"41","SC STATE GOVT","14325","763"
"2999",1959,"42","SD STATE GOVT","2473","446"
"3000",1959,"43","TN STATE GOVT","8196","239"
"3001",1959,"44","TX STATE GOVT","32397","1311"
"3002",1959,"45","UT STATE GOVT","867","5"
"3003",1959,"46","VT STATE GOVT","3847","169"
"3004",1959,"47","VA STATE GOVT","8371","222"
"3005",1959,"48","WA STATE GOVT","9675","1339"
"3006",1959,"49","WV STATE GOVT","3190","496"
"3007",1959,"50","WI STATE GOVT","13652","62"
"3008",1959,"51","WY STATE GOVT","553","11"
"3009",1958,"00","US STATE GOVTS","566100","81131"
"3010",1958,"01","AL STATE GOVT","7530","115"
"3011",1958,"02","AK STATE GOVT (exhibit)","1960","434"
"3012",1958,"03","AZ STATE GOVT","3086","199"
"3013",1958,"04","AR STATE GOVT","5465","397"
"3014",1958,"05","CA STATE GOVT","38655","10986"
"3015",1958,"06","CO STATE GOVT","4504","814"
"3016",1958,"07","CT STATE GOVT","6728","3044"
"3017",1958,"08","DE STATE GOVT","1507","290"
"3018",1958,"10","FL STATE GOVT","40335","1464"
"3019",1958,"11","GA STATE GOVT","18085","272"
"3020",1958,"12","HI STATE GOVT (exhibit)","2750","0"
"3021",1958,"13","ID STATE GOVT","1727","407"
"3022",1958,"14","IL STATE GOVT","25137","1279"
"3023",1958,"15","IN STATE GOVT","13027","3959"
"3024",1958,"16","IA STATE GOVT","3072","67"
"3025",1958,"17","KS STATE GOVT","5064","207"
"3026",1958,"18","KY STATE GOVT","15897","830"
"3027",1958,"19","LA STATE GOVT","19002","1150"
"3028",1958,"20","ME STATE GOVT","2040","471"
"3029",1958,"21","MD STATE GOVT","8617","114"
"3030",1958,"22","MA STATE GOVT","23858","377"
"3031",1958,"23","MI STATE GOVT","13788","4997"
"3032",1958,"24","MN STATE GOVT","15015","124"
"3033",1958,"25","MS STATE GOVT","3733","64"
"3034",1958,"26","MO STATE GOVT","5816","1051"
"3035",1958,"27","MT STATE GOVT","2297","959"
"3036",1958,"28","NE STATE GOVT","2815","151"
"3037",1958,"29","NV STATE GOVT","909","17"
"3038",1958,"30","NH STATE GOVT","1025","247"
"3039",1958,"31","NJ STATE GOVT","19092","817"
"3040",1958,"32","NM STATE GOVT","1970","72"
"3041",1958,"33","NY STATE GOVT","52897","23890"
"3042",1958,"34","NC STATE GOVT","13603","80"
"3043",1958,"35","ND STATE GOVT","2832","177"
"3044",1958,"36","OH STATE GOVT","40888","8451"
"3045",1958,"37","OK STATE GOVT","5927","254"
"3046",1958,"38","OR STATE GOVT","1278","597"
"3047",1958,"39","PA STATE GOVT","44861","7743"
"3048",1958,"40","RI STATE GOVT","2451","62"
"3049",1958,"41","SC STATE GOVT","12924","852"
"3050",1958,"42","SD STATE GOVT","2288","410"
"3051",1958,"43","TN STATE GOVT","7981","232"
"3052",1958,"44","TX STATE GOVT","30527","1286"
"3053",1958,"45","UT STATE GOVT","858","7"
"3054",1958,"46","VT STATE GOVT","3653","168"
"3055",1958,"47","VA STATE GOVT","8141","222"
"3056",1958,"48","WA STATE GOVT","8883","1303"
"3057",1958,"49","WV STATE GOVT","3292","381"
"3058",1958,"50","WI STATE GOVT","12479","64"
"3059",1958,"51","WY STATE GOVT","541","11"
"3060",1957,"00","US STATE GOVTS","569184","81359"
"3061",1957,"01","AL STATE GOVT","7576","123"
"3062",1957,"02","AK STATE GOVT (exhibit)","1502","510"
"3063",1957,"03","AZ STATE GOVT","2958","204"
"3064",1957,"04","AR STATE GOVT","5569","396"
"3065",1957,"05","CA STATE GOVT","39284","10544"
"3066",1957,"06","CO STATE GOVT","4559","781"
"3067",1957,"07","CT STATE GOVT","7310","3002"
"3068",1957,"08","DE STATE GOVT","1499","290"
"3069",1957,"10","FL STATE GOVT","38376","1427"
"3070",1957,"11","GA STATE GOVT","19523","412"
"3071",1957,"12","HI STATE GOVT (exhibit)","2174","0"
"3072",1957,"13","ID STATE GOVT","1656","403"
"3073",1957,"14","IL STATE GOVT","25653","1261"
"3074",1957,"15","IN STATE GOVT","13511","4356"
"3075",1957,"16","IA STATE GOVT","3122","68"
"3076",1957,"17","KS STATE GOVT","4893","203"
"3077",1957,"18","KY STATE GOVT","15935","855"
"3078",1957,"19","LA STATE GOVT","18881","1149"
"3079",1957,"20","ME STATE GOVT","2109","471"
"3080",1957,"21","MD STATE GOVT","8603","113"
"3081",1957,"22","MA STATE GOVT","24984","388"
"3082",1957,"23","MI STATE GOVT","7367","5009"
"3083",1957,"24","MN STATE GOVT","15945","124"
"3084",1957,"25","MS STATE GOVT","3909","67"
"3085",1957,"26","MO STATE GOVT","5944","1238"
"3086",1957,"27","MT STATE GOVT","1989","972"
"3087",1957,"28","NE STATE GOVT","2850","153"
"3088",1957,"29","NV STATE GOVT","901","19"
"3089",1957,"30","NH STATE GOVT","1031","243"
"3090",1957,"31","NJ STATE GOVT","19723","818"
"3091",1957,"32","NM STATE GOVT","1858","73"
"3092",1957,"33","NY STATE GOVT","55001","23999"
"3093",1957,"34","NC STATE GOVT","14471","81"
"3094",1957,"35","ND STATE GOVT","2825","173"
"3095",1957,"36","OH STATE GOVT","40464","8352"
"3096",1957,"37","OK STATE GOVT","5942","253"
"3097",1957,"38","OR STATE GOVT","1273","608"
"3098",1957,"39","PA STATE GOVT","47119","7808"
"3099",1957,"40","RI STATE GOVT","2358","64"
"3100",1957,"41","SC STATE GOVT","13535","778"
"3101",1957,"42","SD STATE GOVT","2303","399"
"3102",1957,"43","TN STATE GOVT","8111","241"
"3103",1957,"44","TX STATE GOVT","30114","1274"
"3104",1957,"45","UT STATE GOVT","826","2"
"3105",1957,"46","VT STATE GOVT","3019","162"
"3106",1957,"47","VA STATE GOVT","8122","227"
"3107",1957,"48","WA STATE GOVT","8621","1294"
"3108",1957,"49","WV STATE GOVT","3398","407"
"3109",1957,"50","WI STATE GOVT","13618","63"
"3110",1957,"51","WY STATE GOVT","546","12"
"3111",1956,"00","US STATE GOVTS","546469","79179"
"3112",1956,"01","AL STATE GOVT","7130","131"
"3113",1956,"03","AZ STATE GOVT","2786","186"
"3114",1956,"04","AR STATE GOVT","5725","400"
"3115",1956,"05","CA STATE GOVT","38992","9332"
"3116",1956,"06","CO STATE GOVT","4354","780"
"3117",1956,"07","CT STATE GOVT","7039","2871"
"3118",1956,"08","DE STATE GOVT","1549","279"
"3119",1956,"10","FL STATE GOVT","34606","1405"
"3120",1956,"11","GA STATE GOVT","19096","268"
"3121",1956,"12","HI STATE GOVT (exhibit)","2101","0"
"3122",1956,"13","ID STATE GOVT","1654","414"
"3123",1956,"14","IL STATE GOVT","26262","1298"
"3124",1956,"15","IN STATE GOVT","13797","4048"
"3125",1956,"16","IA STATE GOVT","3189","71"
"3126",1956,"17","KS STATE GOVT","4951","197"
"3127",1956,"18","KY STATE GOVT","13063","837"
"3128",1956,"19","LA STATE GOVT","17804","1124"
"3129",1956,"20","ME STATE GOVT","2172","478"
"3130",1956,"21","MD STATE GOVT","8784","109"
"3131",1956,"22","MA STATE GOVT","23778","402"
"3132",1956,"23","MI STATE GOVT","7747","5018"
"3133",1956,"24","MN STATE GOVT","15239","133"
"3134",1956,"25","MS STATE GOVT","3862","71"
"3135",1956,"26","MO STATE GOVT","5972","1394"
"3136",1956,"27","MT STATE GOVT","1786","951"
"3137",1956,"28","NE STATE GOVT","2626","155"
"3138",1956,"29","NV STATE GOVT","858","18"
"3139",1956,"30","NH STATE GOVT","1048","232"
"3140",1956,"31","NJ STATE GOVT","18814","911"
"3141",1956,"32","NM STATE GOVT","1761","73"
"3142",1956,"33","NY STATE GOVT","51487","24144"
"3143",1956,"34","NC STATE GOVT","13642","80"
"3144",1956,"35","ND STATE GOVT","2869","181"
"3145",1956,"36","OH STATE GOVT","40554","7459"
"3146",1956,"37","OK STATE GOVT","6064","267"
"3147",1956,"38","OR STATE GOVT","1281","601"
"3148",1956,"39","PA STATE GOVT","43094","7854"
"3149",1956,"40","RI STATE GOVT","2322","63"
"3150",1956,"41","SC STATE GOVT","12798","787"
"3151",1956,"42","SD STATE GOVT","2325","394"
"3152",1956,"43","TN STATE GOVT","7642","256"
